datetime_et,price,size,exchange,conditions,dt_diff_s
2024-03-14 15:57:58-04:00,514.35,7.0,11,"[14, 37, 41]",0.0
2024-03-14 15:57:58-04:00,514.35,2.0,10,[37],0.0
2024-03-14 15:58:01-04:00,514.345,28.0,11,"[14, 37, 41]",3.0
2024-03-14 15:58:01-04:00,514.345,14.0,19,[37],0.0
2024-03-14 15:58:01-04:00,514.345,15.0,8,[37],0.0
2024-03-14 15:58:02-04:00,514.31,102.0,11,"[14, 41]",1.0
2024-03-14 15:58:02-04:00,514.31,32.0,11,"[14, 37, 41]",0.0
2024-03-14 15:58:02-04:00,514.31,7.0,10,[37],0.0
2024-03-14 15:58:02-04:00,514.31,1.0,10,[37],0.0
2024-03-14 15:58:02-04:00,514.31,34.0,19,[37],0.0
2024-03-14 15:58:02-04:00,514.31,56.0,8,[37],0.0
2024-03-14 15:58:02-04:00,514.31,11.0,19,[37],0.0
2024-03-14 15:58:02-04:00,514.31,17.0,8,[37],0.0
2024-03-14 15:58:03-04:00,514.3,800.0,11,"[14, 41]",1.0
2024-03-14 15:58:03-04:00,514.3,120.0,11,"[14, 41]",0.0
2024-03-14 15:58:03-04:00,514.3,15.0,11,"[14, 37, 41]",0.0
2024-03-14 15:58:03-04:00,514.3,865.0,11,"[14, 41]",0.0
2024-03-14 15:58:04-04:00,514.33,70.0,11,"[14, 37, 41]",1.0
2024-03-14 15:58:04-04:00,514.33,12.0,11,"[14, 37, 41]",0.0
2024-03-14 15:58:04-04:00,514.33,7.0,10,[37],0.0
2024-03-14 15:58:04-04:00,514.33,1.0,10,[37],0.0
2024-03-14 15:58:04-04:00,514.33,30.0,19,[37],0.0
2024-03-14 15:58:04-04:00,514.33,54.0,8,[37],0.0
2024-03-14 15:58:04-04:00,514.33,5.0,19,[37],0.0
2024-03-14 15:58:04-04:00,514.33,9.0,8,[37],0.0
2024-03-14 15:58:05-04:00,514.32,5.0,10,[37],1.0
2024-03-14 15:58:05-04:00,514.32,5.0,8,[37],0.0
2024-03-14 15:58:05-04:00,514.32,6.0,19,[37],0.0
2024-03-14 15:58:05-04:00,514.32,1.0,10,[37],0.0
2024-03-14 15:58:05-04:00,514.32,13.0,11,"[14, 37, 41]",0.0
2024-03-14 15:58:05-04:00,514.32,84.0,11,"[14, 37, 41]",0.0
2024-03-14 15:58:05-04:00,514.31,289.0,11,"[14, 41]",0.0
2024-03-14 15:58:05-04:00,514.31,100.0,11,"[14, 41]",0.0
2024-03-14 15:58:05-04:00,514.31,21.0,10,[37],0.0
2024-03-14 15:58:06-04:00,514.31,7.0,11,"[14, 37, 41]",1.0
2024-03-14 15:58:06-04:00,514.31,8.0,11,"[14, 37, 41]",0.0
2024-03-14 15:58:06-04:00,514.31,7.0,19,[37],0.0
2024-03-14 15:58:06-04:00,514.31,12.0,8,[37],0.0
2024-03-14 15:58:06-04:00,514.31,6.0,19,[37],0.0
2024-03-14 15:58:06-04:00,514.31,10.0,8,[37],0.0
2024-03-14 15:58:07-04:00,514.3,14.0,19,[37],1.0
2024-03-14 15:58:07-04:00,514.3,7.0,8,[37],0.0
2024-03-14 15:58:07-04:00,514.3,34.0,11,"[14, 37, 41]",0.0
2024-03-14 15:58:07-04:00,514.3,3.0,10,[37],0.0
2024-03-14 15:58:08-04:00,514.305,18.0,11,"[14, 37, 41]",1.0
2024-03-14 15:58:08-04:00,514.305,2.0,10,[37],0.0
2024-03-14 15:58:08-04:00,514.305,12.0,19,[37],0.0
2024-03-14 15:58:08-04:00,514.305,16.0,8,[37],0.0
2024-03-14 15:58:09-04:00,514.3,14.0,11,"[14, 37, 41]",1.0
2024-03-14 15:58:09-04:00,514.3,3.0,10,[37],0.0
2024-03-14 15:58:09-04:00,514.3,6.0,19,[37],0.0
2024-03-14 15:58:09-04:00,514.3,7.0,8,[37],0.0
2024-03-14 15:58:10-04:00,514.3,400.0,11,,1.0
2024-03-14 15:58:10-04:00,514.3,100.0,11,,0.0
2024-03-14 15:58:10-04:00,514.3,800.0,11,,0.0
2024-03-14 15:58:10-04:00,514.31,4.0,19,[37],0.0
2024-03-14 15:58:10-04:00,514.31,1.0,10,[37],0.0
2024-03-14 15:58:10-04:00,514.31,14.0,11,"[14, 37, 41]",0.0
2024-03-14 15:58:10-04:00,514.31,9.0,8,[37],0.0
2024-03-14 15:58:11-04:00,514.31,13.0,11,"[14, 37, 41]",1.0
2024-03-14 15:58:11-04:00,514.31,4.0,10,[37],0.0
2024-03-14 15:58:11-04:00,514.31,4.0,19,[37],0.0
2024-03-14 15:58:11-04:00,514.31,7.0,8,[37],0.0
2024-03-14 15:58:12-04:00,514.33,20.0,11,"[14, 37, 41]",1.0
2024-03-14 15:58:12-04:00,514.33,5.0,10,[37],0.0
2024-03-14 15:58:12-04:00,514.33,12.0,19,[37],0.0
2024-03-14 15:58:12-04:00,514.33,14.0,8,[37],0.0
2024-03-14 15:58:13-04:00,514.31,1.0,8,[37],1.0
2024-03-14 15:58:13-04:00,514.31,3.0,11,"[14, 37, 41]",0.0
2024-03-14 15:58:13-04:00,514.31,1.0,19,[37],0.0
2024-03-14 15:58:14-04:00,514.33,1.0,19,[37],1.0
2024-03-14 15:58:14-04:00,514.33,1.0,11,"[14, 37, 41]",0.0
2024-03-14 15:58:15-04:00,514.33,1.0,19,[37],1.0
2024-03-14 15:58:15-04:00,514.32,1.0,12,[37],0.0
2024-03-14 15:58:16-04:00,514.32,15.0,11,"[14, 37, 41]",1.0
2024-03-14 15:58:16-04:00,514.325,4.0,10,[37],0.0
2024-03-14 15:58:16-04:00,514.33,10.0,19,[37],0.0
2024-03-14 15:58:16-04:00,514.325,8.0,8,[37],0.0
2024-03-14 15:58:16-04:00,514.33,1.0,18,[37],0.0
2024-03-14 15:58:17-04:00,514.32,6.0,11,"[14, 37, 41]",1.0
2024-03-14 15:58:17-04:00,514.32,3.0,19,[37],0.0
2024-03-14 15:58:18-04:00,514.3,1.0,20,[37],1.0
2024-03-14 15:58:18-04:00,514.3,2.0,19,[37],0.0
2024-03-14 15:58:18-04:00,514.3,3.0,11,"[14, 37, 41]",0.0
2024-03-14 15:59:13-04:00,514.41,706.0,8,"[14, 41]",55.0
2024-03-14 15:59:13-04:00,514.41,35.0,11,"[14, 37, 41]",0.0
2024-03-14 15:59:13-04:00,514.41,12.0,20,"[14, 37, 41]",0.0
2024-03-14 15:59:13-04:00,514.39,400.0,4,,0.0
2024-03-14 15:59:13-04:00,514.41,100.0,10,"[14, 41]",0.0
2024-03-14 15:59:13-04:00,514.4,100.0,11,,0.0
2024-03-14 15:59:13-04:00,514.41,403.0,11,"[14, 41]",0.0
2024-03-14 15:59:13-04:00,514.41,200.0,11,"[14, 41]",0.0
2024-03-14 15:59:13-04:00,514.41,100.0,11,"[14, 41]",0.0
2024-03-14 15:59:13-04:00,514.4,1000.0,12,"[14, 41]",0.0
2024-03-14 15:59:13-04:00,514.4,100.0,19,"[14, 41]",0.0
2024-03-14 15:59:13-04:00,514.4,20.0,12,"[14, 37, 41]",0.0
2024-03-14 15:59:13-04:00,514.4,100.0,12,"[14, 41]",0.0
2024-03-14 15:59:13-04:00,514.4,1600.0,8,"[14, 41]",0.0
2024-03-14 15:59:13-04:00,514.4,63.0,19,"[14, 37, 41]",0.0
2024-03-14 15:59:13-04:00,514.4,20.0,19,"[14, 37, 41]",0.0
2024-03-14 15:59:13-04:00,514.4,900.0,19,"[14, 41]",0.0
2024-03-14 15:59:13-04:00,514.41,1000.0,11,"[14, 41]",0.0
2024-03-14 15:59:32-04:00,514.53,100.0,11,,19.0
2024-03-14 15:59:48-04:00,514.6,100.0,12,"[14, 41]",16.0
2024-03-14 15:59:48-04:00,514.6,1072.0,12,"[14, 41]",0.0
2024-03-14 15:59:49-04:00,514.63,74.0,10,"[14, 37, 41]",1.0
2024-03-14 15:59:51-04:00,514.71,700.0,11,,2.0
2024-03-14 15:59:51-04:00,514.71,200.0,11,,0.0
2024-03-14 15:59:55-04:00,514.82,100.0,8,,4.0
2024-03-14 15:59:55-04:00,514.82,900.0,8,,0.0
2024-03-14 15:59:56-04:00,514.78,100.0,8,,1.0
2024-03-14 15:59:57-04:00,514.87,100.0,8,,1.0
2024-03-14 15:59:57-04:00,514.87,500.0,8,,0.0
2024-03-14 16:00:00-04:00,514.94,700.0,11,,3.0
2024-03-14 16:00:00-04:00,514.94,100.0,11,,0.0
2024-03-14 16:00:00-04:00,514.95,458.0,11,"[14, 41]",0.0
2024-03-14 16:00:00-04:00,514.95,342.0,11,"[14, 41]",0.0
2024-03-14 16:00:00-04:00,514.95,400.0,11,"[14, 41]",0.0
2024-03-14 16:00:00-04:00,514.95,600.0,11,"[14, 41]",0.0
2024-03-14 16:00:00-04:00,514.96,100.0,12,,0.0
2024-03-14 16:00:00-04:00,514.95,1100.0,12,,0.0
2024-03-14 16:00:00-04:00,514.94,372.0,12,,0.0
2024-03-15 09:30:00-04:00,510.22,600.0,11,[12],63000.0
2024-03-15 09:30:03-04:00,510.13,100.0,11,"[14, 41]",3.0
2024-03-15 09:30:03-04:00,510.125,100.0,19,"[14, 41]",0.0
2024-03-15 09:30:03-04:00,510.13,100.0,19,"[14, 41]",0.0
2024-03-15 09:30:03-04:00,510.13,100.0,8,"[14, 41]",0.0
2024-03-15 09:30:11-04:00,510.37,21.0,4,[37],8.0
2024-03-15 09:30:11-04:00,510.39,500.0,19,"[14, 41]",0.0
2024-03-15 09:30:11-04:00,510.38,3.0,20,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.39,100.0,19,"[14, 41]",0.0
2024-03-15 09:30:11-04:00,510.39,1.0,19,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.38,48.0,19,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.38,100.0,18,"[14, 41]",0.0
2024-03-15 09:30:11-04:00,510.39,6.0,21,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.37,23.0,20,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.37,6.0,20,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.38,34.0,21,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.38,47.0,8,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.39,100.0,8,"[14, 41]",0.0
2024-03-15 09:30:11-04:00,510.37,5.0,19,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.37,5.0,21,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.37,3.0,12,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.38,47.0,12,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.37,5.0,8,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.39,100.0,12,"[14, 41]",0.0
2024-03-15 09:30:11-04:00,510.39,500.0,12,"[14, 41]",0.0
2024-03-15 09:30:11-04:00,510.38,48.0,17,"[14, 37, 41]",0.0
2024-03-15 09:30:11-04:00,510.38,400.0,12,"[14, 41]",0.0
2024-03-15 09:30:15-04:00,510.55,100.0,11,,4.0
2024-03-15 09:30:17-04:00,510.62,100.0,11,,2.0
2024-03-15 09:30:17-04:00,510.62,100.0,19,,0.0
2024-03-15 09:30:17-04:00,510.62,1.0,19,[37],0.0
2024-03-15 09:30:17-04:00,510.62,99.0,19,[37],0.0
2024-03-15 09:30:17-04:00,510.62,100.0,8,,0.0
2024-03-15 09:30:17-04:00,510.62,100.0,12,,0.0
2024-03-15 09:30:18-04:00,510.67,100.0,11,"[14, 41]",1.0
2024-03-15 09:30:18-04:00,510.67,9.0,11,"[14, 37, 41]",0.0
2024-03-15 09:30:18-04:00,510.67,6.0,11,"[14, 37, 41]",0.0
2024-03-15 09:30:20-04:00,510.69,100.0,11,,2.0
2024-03-15 09:30:21-04:00,510.67,100.0,8,,1.0
2024-03-15 09:30:21-04:00,510.67,100.0,12,,0.0
2024-03-15 09:30:21-04:00,510.6784,100.0,4,,0.0
2024-03-15 09:30:21-04:00,510.67,100.0,19,,0.0
2024-03-15 09:30:21-04:00,510.68,200.0,11,,0.0
2024-03-15 09:30:21-04:00,510.68,1.0,11,[37],0.0
2024-03-15 09:30:25-04:00,510.61,100.0,11,,4.0
2024-03-15 09:30:25-04:00,510.6,100.0,12,,0.0
2024-03-15 09:30:27-04:00,510.52,100.0,8,,2.0
2024-03-15 09:30:30-04:00,510.65,100.0,11,,3.0
2024-03-15 09:30:35-04:00,510.58,100.0,11,,5.0
2024-03-15 09:30:45-04:00,510.77,100.0,11,,10.0
2024-03-15 09:30:50-04:00,510.77,100.0,11,,5.0
2024-03-15 09:30:55-04:00,510.84,100.0,11,,5.0
2024-03-15 09:30:55-04:00,510.84,97.0,11,[37],0.0
2024-03-15 09:31:03-04:00,510.51,37.0,11,"[14, 37, 41]",8.0
2024-03-15 09:31:03-04:00,510.51,100.0,15,"[14, 41]",0.0
2024-03-15 09:32:15-04:00,510.9091,451.0,4,,72.0
2024-03-15 09:33:00-04:00,511.04,192.0,11,,45.0
2024-03-15 09:33:00-04:00,511.04,200.0,11,,0.0
2024-03-15 09:33:03-04:00,511.06,100.0,11,,3.0
2024-03-15 09:33:03-04:00,511.06,99.0,11,[37],0.0
2024-03-15 09:33:03-04:00,511.06,93.0,11,[37],0.0
2024-03-15 09:33:06-04:00,511.02,200.0,11,,3.0
2024-03-15 09:33:09-04:00,511.1,100.0,11,,3.0
2024-03-15 09:33:09-04:00,511.11,100.0,19,,0.0
2024-03-15 09:33:09-04:00,511.1,92.0,11,[37],0.0
2024-03-15 09:33:12-04:00,511.09,392.0,11,,3.0
2024-03-15 09:33:15-04:00,511.07,392.0,11,,3.0
2024-03-15 09:33:18-04:00,510.98,92.0,11,[37],3.0
2024-03-15 09:33:18-04:00,510.98,100.0,11,,0.0
2024-03-15 09:33:24-04:00,511.0,100.0,11,,6.0
2024-03-15 09:33:24-04:00,511.0,92.0,11,[37],0.0
2024-03-15 09:33:27-04:00,510.96,100.0,11,,3.0
2024-03-15 09:33:27-04:00,510.96,92.0,11,[37],0.0
2024-03-15 09:33:28-04:00,510.99,100.0,12,"[14, 41]",1.0
2024-03-15 09:33:30-04:00,511.01,100.0,11,,2.0
2024-03-15 09:33:33-04:00,511.0,100.0,11,,3.0
2024-03-15 09:33:33-04:00,511.0,92.0,11,[37],0.0
2024-03-15 09:33:39-04:00,510.87,100.0,11,,6.0
2024-03-15 09:33:39-04:00,510.87,92.0,11,[37],0.0
2024-03-15 09:33:41-04:00,510.8529,1.0,4,[37],2.0
2024-03-15 09:33:42-04:00,510.7,100.0,11,,1.0
2024-03-15 09:33:42-04:00,510.7,20.0,11,[37],0.0
2024-03-15 09:33:45-04:00,510.69,100.0,11,,3.0
2024-03-15 09:33:45-04:00,510.69,92.0,11,[37],0.0
2024-03-15 09:33:48-04:00,510.69,200.0,11,,3.0
2024-03-15 09:33:48-04:00,510.69,100.0,11,,0.0
2024-03-15 09:33:54-04:00,510.71,100.0,11,,6.0
2024-03-15 09:33:54-04:00,510.71,200.0,11,,0.0
2024-03-15 09:34:00-04:00,510.71,92.0,11,[37],6.0
2024-03-15 09:34:00-04:00,510.71,100.0,11,,0.0
2024-03-15 09:34:03-04:00,510.75,92.0,11,[37],3.0
2024-03-15 09:34:03-04:00,510.75,100.0,11,,0.0
2024-03-15 09:34:06-04:00,510.65,100.0,11,,3.0
2024-03-15 09:34:06-04:00,510.65,87.0,11,[37],0.0
2024-03-15 09:34:06-04:00,510.65,5.0,11,[37],0.0
2024-03-15 09:34:06-04:00,510.65,10.0,18,[37],0.0
2024-03-15 09:34:06-04:00,510.65,34.0,21,[37],0.0
2024-03-15 09:34:09-04:00,510.63,36.0,11,[37],3.0
2024-03-15 09:34:09-04:00,510.63,56.0,11,[37],0.0
2024-03-15 09:34:09-04:00,510.63,100.0,11,,0.0
2024-03-15 09:34:12-04:00,510.67,97.0,11,[37],3.0
2024-03-15 09:34:12-04:00,510.67,100.0,11,,0.0
2024-03-15 09:34:12-04:00,510.67,95.0,11,[37],0.0
2024-03-15 09:34:15-04:00,510.72,100.0,11,,3.0
2024-03-15 09:34:15-04:00,510.72,292.0,11,,0.0
2024-03-15 09:34:24-04:00,510.77,292.0,11,,9.0
2024-03-15 09:34:24-04:00,510.77,100.0,11,,0.0
2024-03-15 09:34:26-04:00,510.76,100.0,20,"[14, 41]",2.0
2024-03-15 09:34:30-04:00,510.93,100.0,11,,4.0
2024-03-15 09:34:33-04:00,510.92,100.0,11,,3.0
2024-03-15 09:34:33-04:00,510.92,92.0,11,[37],0.0
2024-03-15 09:34:36-04:00,510.9,100.0,11,,3.0
2024-03-15 09:34:36-04:00,510.9,92.0,11,[37],0.0
2024-03-15 09:34:39-04:00,510.9,100.0,11,,3.0
2024-03-15 09:34:42-04:00,511.01,392.0,11,,3.0
2024-03-15 09:34:45-04:00,511.0,100.0,11,,3.0
2024-03-15 09:34:45-04:00,511.0,92.0,11,[37],0.0
2024-03-15 09:34:48-04:00,511.02,100.0,11,,3.0
2024-03-15 09:34:48-04:00,511.02,92.0,11,[37],0.0
2024-03-15 09:34:54-04:00,510.9,91.0,11,[37],6.0
2024-03-15 09:34:54-04:00,510.9,1.0,11,[37],0.0
2024-03-15 09:34:54-04:00,510.9,100.0,11,,0.0
2024-03-15 09:35:00-04:00,510.84,100.0,11,,6.0
2024-03-15 09:35:00-04:00,510.84,192.0,11,,0.0
2024-03-15 09:35:03-04:00,510.87,100.0,11,,3.0
2024-03-15 09:35:03-04:00,510.87,92.0,11,[37],0.0
2024-03-15 09:35:06-04:00,510.84,100.0,11,,3.0
2024-03-15 09:35:09-04:00,510.85,100.0,11,,3.0
2024-03-15 09:35:09-04:00,510.85,200.0,11,,0.0
2024-03-15 09:35:09-04:00,510.85,92.0,11,[37],0.0
2024-03-15 09:35:12-04:00,510.86,100.0,11,,3.0
2024-03-15 09:35:15-04:00,510.78,100.0,11,,3.0
2024-03-15 09:35:15-04:00,510.78,92.0,11,[37],0.0
2024-03-15 09:35:18-04:00,510.74,392.0,11,,3.0
2024-03-15 09:35:24-04:00,510.69,92.0,11,[37],6.0
2024-03-15 09:35:24-04:00,510.69,100.0,11,,0.0
2024-03-15 09:35:27-04:00,510.66,200.0,11,,3.0
2024-03-15 09:35:27-04:00,510.66,192.0,11,,0.0
2024-03-15 09:35:30-04:00,510.62,100.0,11,,3.0
2024-03-15 09:35:30-04:00,510.62,200.0,11,,0.0
2024-03-15 09:35:30-04:00,510.62,92.0,11,[37],0.0
2024-03-15 09:35:33-04:00,510.62,100.0,11,,3.0
2024-03-15 09:35:33-04:00,510.62,92.0,11,[37],0.0
2024-03-15 09:35:54-04:00,510.725,10.0,4,[37],21.0
2024-03-15 09:37:35-04:00,510.45,100.0,8,,101.0
2024-03-15 09:37:35-04:00,510.45,100.0,19,,0.0
2024-03-15 09:37:35-04:00,510.45,100.0,21,,0.0
2024-03-15 09:37:35-04:00,510.445,100.0,12,,0.0
2024-03-15 09:37:35-04:00,510.45,100.0,11,,0.0
2024-03-15 09:37:35-04:00,510.45,100.0,10,,0.0
2024-03-15 09:39:03-04:00,510.22,1.0,4,[37],88.0
2024-03-15 09:39:48-04:00,510.34,100.0,10,,45.0
2024-03-15 09:39:48-04:00,510.34,100.0,19,,0.0
2024-03-15 09:39:48-04:00,510.335,400.0,19,,0.0
2024-03-15 09:39:53-04:00,510.335,6.0,12,[37],5.0
2024-03-15 09:41:06-04:00,510.94,10.0,19,[37],73.0
2024-03-15 09:41:07-04:00,510.97,100.0,19,"[14, 41]",1.0
2024-03-15 09:42:45-04:00,510.59,100.0,19,"[14, 41]",98.0
2024-03-15 09:42:45-04:00,510.59,100.0,12,"[14, 41]",0.0
2024-03-15 09:43:24-04:00,510.44,100.0,19,"[14, 41]",39.0
2024-03-15 09:43:24-04:00,510.44,1.0,19,"[14, 37, 41]",0.0
2024-03-15 09:43:24-04:00,510.44,100.0,12,"[14, 41]",0.0
2024-03-15 09:45:48-04:00,510.19,33.0,19,[37],144.0
2024-03-15 09:46:25-04:00,510.2,40.0,20,"[14, 37, 41]",37.0
2024-03-15 09:46:25-04:00,510.2,225.0,4,,0.0
2024-03-15 09:46:25-04:00,510.2,100.0,12,,0.0
2024-03-15 09:46:41-04:00,510.02,100.0,11,,16.0
2024-03-15 09:46:41-04:00,510.02,34.0,18,[37],0.0
2024-03-15 09:46:41-04:00,510.02,79.0,7,[37],0.0
2024-03-15 09:46:41-04:00,510.02,127.0,8,,0.0
2024-03-15 09:46:41-04:00,510.02,500.0,11,,0.0
2024-03-15 09:46:41-04:00,510.02,1.0,11,[37],0.0
2024-03-15 09:46:41-04:00,510.02,200.0,7,,0.0
2024-03-15 09:46:41-04:00,510.02,100.0,7,,0.0
2024-03-15 09:49:31-04:00,509.74,23.0,21,"[14, 37, 41]",170.0
2024-03-15 09:49:46-04:00,509.81,8.0,19,[37],15.0
2024-03-15 09:49:46-04:00,509.81,1.0,12,[37],0.0
2024-03-15 09:50:16-04:00,509.92,100.0,4,,30.0
2024-03-15 09:53:02-04:00,510.12,1.0,4,[37],166.0
2024-03-15 09:53:27-04:00,510.04,100.0,11,,25.0
2024-03-15 09:53:45-04:00,510.0,100.0,19,,18.0
2024-03-15 09:53:45-04:00,510.0,100.0,12,,0.0
2024-03-15 09:54:29-04:00,509.81,100.0,4,,44.0
2024-03-15 09:54:31-04:00,509.8399,1.0,4,"[10, 37, 41]",2.0
2024-03-15 09:55:52-04:00,510.21,117.0,8,"[14, 41]",81.0
2024-03-15 09:55:52-04:00,510.21,265.0,12,"[14, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,368.0,12,"[14, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,200.0,12,"[14, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,1.0,19,"[14, 37, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,167.0,12,"[14, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,383.0,8,"[14, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,500.0,19,"[14, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,306.0,11,"[14, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,194.0,11,"[14, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,100.0,11,"[14, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,100.0,19,"[14, 41]",0.0
2024-03-15 09:55:52-04:00,510.21,100.0,8,"[14, 41]",0.0
2024-03-15 09:56:30-04:00,509.96,200.0,4,,38.0
2024-03-15 09:56:30-04:00,509.96,100.0,4,,0.0
2024-03-15 09:56:30-04:00,509.96,97.0,4,[37],0.0
2024-03-15 09:56:30-04:00,509.96,3.0,4,[37],0.0
2024-03-15 10:00:10-04:00,509.645,100.0,4,,220.0
2024-03-15 10:00:10-04:00,509.65,11.0,15,[37],0.0
2024-03-15 10:00:50-04:00,509.99,100.0,11,"[14, 41]",40.0
2024-03-15 10:01:32-04:00,509.46,200.0,4,"[53, 52, 41]",42.0
2024-03-15 10:02:34-04:00,509.56,100.0,12,,62.0
2024-03-15 10:02:34-04:00,509.55,57.0,11,"[14, 37, 41]",0.0
2024-03-15 10:04:30-04:00,509.67,21.0,4,[37],116.0
2024-03-15 10:04:50-04:00,509.5074,4.0,4,[37],20.0
2024-03-15 10:05:17-04:00,509.26,100.0,8,,27.0
2024-03-15 10:06:17-04:00,509.03,100.0,19,,60.0
2024-03-15 10:07:01-04:00,509.14,200.0,10,,44.0
2024-03-15 10:07:01-04:00,509.14,100.0,8,,0.0
2024-03-15 10:07:01-04:00,509.15,100.0,21,,0.0
2024-03-15 10:07:01-04:00,509.14,100.0,20,,0.0
2024-03-15 10:07:01-04:00,509.15,99.0,12,[37],0.0
2024-03-15 10:07:01-04:00,509.15,1.0,12,[37],0.0
2024-03-15 10:07:01-04:00,509.15,100.0,12,"[14, 41]",0.0
2024-03-15 10:07:01-04:00,509.14,100.0,12,"[14, 41]",0.0
2024-03-15 10:07:01-04:00,509.15,6.0,11,[37],0.0
2024-03-15 10:07:01-04:00,509.14,100.0,21,,0.0
2024-03-15 10:07:08-04:00,509.07,2.0,12,[37],7.0
2024-03-15 10:07:33-04:00,509.48,425.0,12,"[14, 41]",25.0
2024-03-15 10:07:33-04:00,509.48,141.0,12,"[14, 41]",0.0
2024-03-15 10:07:33-04:00,509.48,100.0,12,"[14, 41]",0.0
2024-03-15 10:07:33-04:00,509.48,259.0,12,"[14, 41]",0.0
2024-03-15 10:08:00-04:00,509.32,20.0,4,[37],27.0
2024-03-15 10:09:19-04:00,509.18,100.0,12,"[14, 41]",79.0
2024-03-15 10:10:32-04:00,509.565,100.0,4,,73.0
2024-03-15 10:10:43-04:00,509.58,1.0,4,[37],11.0
2024-03-15 10:11:05-04:00,509.9898,34.0,4,[37],22.0
2024-03-15 10:11:09-04:00,509.97,10.0,19,[37],4.0
2024-03-15 10:11:16-04:00,510.04,1.0,4,[37],7.0
2024-03-15 10:11:27-04:00,510.11,1.0,4,[37],11.0
2024-03-15 10:11:27-04:00,510.12,1.0,4,[37],0.0
2024-03-15 10:12:26-04:00,509.81,1.0,4,[37],59.0
2024-03-15 10:13:06-04:00,509.92,1.0,4,[37],40.0
2024-03-15 10:13:09-04:00,509.91,1.0,4,[37],3.0
2024-03-15 10:13:25-04:00,509.91,25.0,12,[37],16.0
2024-03-15 10:13:39-04:00,509.93,1.0,4,[37],14.0
2024-03-15 10:14:20-04:00,510.22,1.0,4,[37],41.0
2024-03-15 10:14:20-04:00,510.21,1.0,4,[37],0.0
2024-03-15 10:14:54-04:00,510.14,1.0,4,[37],34.0
2024-03-15 10:15:00-04:00,510.11,83.0,10,"[14, 37, 41]",6.0
2024-03-15 10:15:00-04:00,510.11,100.0,11,"[14, 41]",0.0
2024-03-15 10:15:27-04:00,510.26,1.0,4,[37],27.0
2024-03-15 10:15:42-04:00,510.42,100.0,12,"[14, 41]",15.0
2024-03-15 10:15:42-04:00,510.42,83.0,12,"[14, 37, 41]",0.0
2024-03-15 10:16:24-04:00,510.4,112.0,4,,42.0
2024-03-15 10:17:01-04:00,510.34,2400.0,4,,37.0
2024-03-15 10:17:15-04:00,510.28,100.0,4,,14.0
2024-03-15 10:17:15-04:00,510.28,50.0,4,[37],0.0
2024-03-15 10:17:53-04:00,510.33,1.0,4,[37],38.0
2024-03-15 10:18:21-04:00,510.45,1.0,4,[37],28.0
2024-03-15 10:19:34-04:00,510.21,1.0,4,[37],73.0
2024-03-15 10:19:47-04:00,510.21,1.0,4,[37],13.0
2024-03-15 10:20:24-04:00,510.23,4.0,4,[37],37.0
2024-03-15 10:20:29-04:00,510.27,100.0,19,"[14, 41]",5.0
2024-03-15 10:20:29-04:00,510.27,70.0,19,"[14, 37, 41]",0.0
2024-03-15 10:20:29-04:00,510.27,30.0,19,"[14, 37, 41]",0.0
2024-03-15 10:20:29-04:00,510.27,100.0,11,"[14, 41]",0.0
2024-03-15 10:20:29-04:00,510.27,40.0,11,"[14, 37, 41]",0.0
2024-03-15 10:20:29-04:00,510.27,20.0,11,"[14, 37, 41]",0.0
2024-03-15 10:20:48-04:00,510.505,1.0,4,[37],19.0
2024-03-15 10:21:07-04:00,510.41,1.0,4,[37],19.0
2024-03-15 10:21:15-04:00,510.41,100.0,19,"[14, 41]",8.0
2024-03-15 10:21:15-04:00,510.41,5.0,19,"[14, 37, 41]",0.0
2024-03-15 10:22:07-04:00,510.21,1.0,4,[37],52.0
2024-03-15 10:22:38-04:00,510.31,1.0,4,[37],31.0
2024-03-15 10:22:42-04:00,510.315,181.0,4,,4.0
2024-03-15 10:22:42-04:00,510.315,198.0,4,,0.0
2024-03-15 10:22:42-04:00,510.315,1.0,4,[37],0.0
